session_id,target
1,0.0022095073874873077
2,4.810005316783093e-09
3,1.8731268293717952e-08
4,2.354040995644983e-08
5,3.131562865773982e-05
6,0.00021846169963020735
7,0.000547856580069551
8,0.00013226579090747236
9,0.0007951065136115612
10,0.10313552449181498
11,3.037608906844243e-05
12,8.644726266936724e-05
13,0.00043760178076973215
14,0.35766513433462693
15,5.020686139243632e-05
16,0.0040094888206080774
17,0.01520030415766378
18,3.193374941849335e-05
19,0.0009338849535768428
20,2.729580261911493e-07
21,0.062312295630049086
22,5.553699639262432e-08
23,2.8666243852594858e-05
24,0.0003385130298666862
25,0.07178093028857373
26,4.597781578029111e-09
27,0.0006276715307488292
28,3.6922290048754624e-07
29,0.014568083929195912
30,0.00011079040221311496
31,0.013676964837405903
32,0.043834164651524746
33,0.0006205960740502436
34,9.341647134412293e-08
35,0.013393891099273653
36,0.0003265603840762826
37,6.2004002502075416e-09
38,1.375191956860301e-08
39,0.00011079040221311496
40,2.9999389668449592e-05
41,0.00044259887308305474
42,0.0012579144414615378
43,1.871583560845448e-06
44,1.4063090640644386e-05
45,0.2437409504403499
46,8.729895451899359e-06
47,0.009259116361579084
48,0.0005915930388312904
49,2.510727520911031e-05
50,9.5033696656331e-06
51,1.2406697222553075e-07
52,6.010617691616199e-06
53,0.035744105286460624
54,0.0001033392987465234
55,6.147363092799275e-06
56,0.001804523656662311
57,1.1781203798799735e-06
58,1.54517536250329e-05
59,1.5881419316374126e-05
60,6.633931308998242e-06
61,9.053449962175719e-06
62,0.00136775750138679
63,1.5021119153845572e-05
64,3.215169388192378e-05
65,7.063469546101551e-06
66,1.196043900170736e-07
67,0.00019604432852590305
68,0.00015698463541058094
69,0.09147757656043679
70,0.0001467326555811856
71,0.00027206383780999246
72,1.5881419316374126e-05
73,0.030189851695912512
74,4.810005316783093e-09
75,2.886590599515166e-05
76,0.00035998737114369833
77,0.00017102290850069953
78,0.0015257088296390768
79,7.263019473543945e-06
80,0.0001224482467958721
81,2.3606079709691607e-05
82,3.911319704329283e-05
83,3.7299712690140235e-08
84,0.24981627434884485
85,1.3634784088675655e-05
86,6.214349567811404e-07
87,0.0011986727666099938
88,0.0005870279242619378
89,0.0003146134147753146
90,0.018060380217213273
91,0.00013075870335563157
92,9.617555930744295e-06
93,0.03278555139332305
94,0.0008487844584788775
95,0.03878193280552825
96,3.3869257869940447e-08
97,9.7096308902781e-05
98,6.850873528126186e-05
99,2.182191388838952e-05
100,0.00010115683989132781
101,0.0005102146022597138
102,0.07066917831877026
103,0.0022691161074103864
104,0.0023872467868447066
105,3.7351599146699106e-06
106,0.00027822269743857706
107,0.00033270407385117357
108,1.9313908279271676e-05
109,1.8133263631215834e-05
110,9.307761720991091e-05
111,0.000146453550616644
112,2.576197054761528e-07
113,0.015398592860360558
114,6.679988457476703e-06
115,0.00013003712171510263
116,0.0008125889735933617
117,0.0014484938143361067
118,0.004409056247443693
119,0.009805381421262334
120,0.00014709099651247166
121,3.8913320555928974e-05
122,0.00011079040221311496
123,0.00028374194971137216
124,2.3090892278707027e-05
125,0.0016315777635493196
126,4.571082005689714e-07
127,5.225021589840746e-09
128,0.0003546906726749324
129,0.0030234826087229293
130,0.0012010366164823334
131,0.013178023563765979
132,0.000547856580069551
133,0.0008455985286547485
134,1.5118855781707124e-06
135,6.040316125215481e-06
136,3.215169388192378e-05
137,0.0003221913433147739
138,0.0016288015208063362
139,8.236726020673214e-07
140,0.0005440157519734368
141,3.239361753368338e-09
142,0.0003022992478601692
143,0.0002981752557759233
144,0.0007737395758849706
145,4.810005316783093e-09
146,0.01146550750728204
147,0.0003665959403203427
148,0.0005003305694217755
149,0.0003887589380400093
150,0.06116875101765366
151,6.868328242893982e-06
152,0.029648975241031803
153,0.001634697071356608
154,0.0025933666270252344
155,1.5613381370618988e-05
156,7.605217401029079e-05
157,7.628166211257582e-05
158,3.215169388192378e-05
159,1.405327431326949e-06
160,0.00011079040221311496
161,0.0011894963495351222
162,5.2347158838417156e-05
163,0.00012424525052085231
164,0.0010177532854916506
165,6.560768398110003e-08
166,2.2395608913210972e-05
167,0.00367517704468314
168,0.0003887589380400093
169,0.0003924781616151499
170,0.00020974601083771394
171,0.0007315953551553552
172,0.00014095038401772301
173,5.461316865461546e-05
174,0.00020268714733749627
175,0.13207388472527967
176,0.0005838447681730556
177,0.005364215986003631
178,2.269638472452082e-07
179,2.0666287065383097e-05
180,0.00010134365548861632
181,0.0007112552519185876
182,0.05227042952462268
183,0.0001297566757994509
184,7.354202508234528e-06
185,0.0002488919346080196
186,3.4219331052647486e-05
187,1.950791605117487e-06
188,8.761373798210484e-07
189,0.0010202869119306805
190,1.2428072401169292e-05
191,0.00032057125529329455
192,0.0003561585008780673
193,0.0006428780647858352
194,0.029446315798655802
195,0.0003303905911524505
196,3.5231638841817938e-09
197,0.00023056206666483806
198,0.0013924749940093975
199,0.0044356634313719515
200,8.141151719270331e-06
201,8.729895451899359e-06
202,0.02275775848745901
203,4.571082005689714e-07
204,0.002070410802125888
205,0.0019659494478164517
206,7.230698245189685e-10
207,3.113952478768447e-05
208,0.0569672574536722
209,1.0600421477840854e-05
210,0.001770947917455077
211,0.00034748020908932815
212,0.008575481350565788
213,3.8668026330032565e-05
214,0.01806696661494568
215,0.05540816713159883
216,0.0014602418298481927
217,0.022135017669561902
218,0.0003924781616151499
219,0.004708625084198415
220,0.0003847520874105617
221,0.0005672648813558179
222,0.0003251692667217312
223,0.016080017211692384
224,0.0003924781616151499
225,0.03120564928280037
226,0.0029192448300981084
227,0.0004357579472146049
228,2.3921007582174377e-05
229,9.78207616958342e-05
230,0.0003121730906526778
231,1.993563121273038e-06
232,9.04517223419004e-05
233,3.198506158812967e-05
234,0.004683078890748058
235,2.0658605075703125e-05
236,0.0041900736697843026
237,0.00040338305970021677
238,0.00039854376473676714
239,0.00011079040221311496
240,0.002825413492719994
241,7.354202508234528e-06
242,6.075370159985532e-08
243,1.95872467562461e-08
244,6.423437579082817e-05
245,4.6644174051565894e-05
246,1.5160566731476876e-06
247,0.0444716170027225
248,9.65508390952392e-05
249,1.975511485673579e-06
250,8.140249855364833e-05
251,0.07863442326541513
252,0.00015844824312925815
253,2.9801350113431585e-05
254,0.03120564928280037
255,6.840970117585864e-05
256,1.006070339770793e-09
257,0.002410981633354523
258,0.0039285415545672634
259,0.0012169160174736056
260,0.02642479193563972
261,3.7699976121355185e-05
262,0.0569672574536722
263,6.40946149277571e-05
264,0.0003887589380400093
265,0.000662005457796269
266,1.693332768955009e-06
267,5.705058926371575e-13
268,1.1116387211623276e-05
269,0.00022402906942192152
270,9.933699865879959e-05
271,1.4154126384419825e-05
272,0.0004230388970982124
273,2.660524542046765e-05
274,0.0007830867073739477
275,0.0015711308023102486
276,4.09005340066088e-08
277,0.0003670411284238454
278,0.00933162567765017
279,9.94288061794116e-06
280,0.0007162820351855087
281,7.864362593992349e-06
282,0.0003895156498505051
283,0.0005766637810917791
284,4.865270041296412e-06
285,3.828185922295967e-05
286,7.707101067446129e-10
287,0.00032361060709938563
288,1.6374200687875612e-06
289,0.00019255229650780214
290,7.063469546101551e-06
291,0.06416105427838616
292,0.0003449924994796068
293,0.0013098874309375962
294,3.0231808402399264e-05
295,8.28220999016265e-05
296,8.911945342786825e-05
297,5.51109009703135e-05
298,4.5508027822561303e-08
299,2.1375873394078055e-07
300,8.889519707705352e-05
301,7.063469546101551e-06
302,1.008097398745742e-05
303,8.324033797826874e-08
304,0.012782697609194628
305,0.06444020511848896
306,5.302120214004354e-05
307,0.000928083451424568
308,0.0012366859734398137
309,0.0006018185613564645
310,5.2588192774317903e-05
311,0.001801161898454104
312,0.007311942933502812
313,0.005703994158858691
314,5.9915491399887285e-05
315,1.0678307476344379e-05
316,1.727152967186376e-06
317,0.0013036121591862913
318,6.0575349321155933e-05
319,3.055819751856435e-05
320,1.3390503577632458e-06
321,0.0012903135082126314
322,9.269603599461452e-05
323,9.030798521709908e-05
324,0.009256589733405781
325,0.006292844329216666
326,0.0020031587135182684
327,4.49284220400911e-05
328,0.002418293930461668
329,0.00011079040221311496
330,1.1198567633331388e-05
331,0.01273634744980017
332,0.012877759124680956
333,0.18693164891264855
334,1.8962000362270854e-05
335,0.00017308734406388295
336,0.001018534528706272
337,0.022429203527999198
338,0.012512920222551405
339,2.8240683606140364e-05
340,0.0014442050727113064
341,6.306120840761016e-06
342,0.0016362941348344682
343,0.0005332553562465741
344,0.003723013275982703
345,0.0009402664176732759
346,0.0025571307481031505
347,0.41077468246561133
348,2.2004066573167028e-05
349,6.69558004761216e-07
350,0.003422366976083251
351,0.00033958644795682936
352,0.014516686736497086
353,0.014393845727051071
354,0.00020022576403018146
355,0.0026234829736695845
356,0.002259405510114669
357,4.120009763572624e-05
358,4.810005316783093e-09
359,0.0444716170027225
360,5.043525942715242e-06
361,0.07007386956728466
362,0.03878193280552825
363,0.000959007444214417
364,0.02620222194093755
365,3.1187333955242203e-09
366,3.1103951287068656e-09
367,2.73810205215797e-08
368,0.001862619744682103
369,0.0021439700545840636
370,0.0001485571886259932
371,0.000547856580069551
372,1.0568610839090583e-05
373,7.759979887729872e-08
374,4.2357122083905445e-09
375,0.0005303992798445952
376,0.0011247766207614937
377,6.515055191309485e-05
378,1.78467042257428e-08
379,1.9485315555884707e-05
380,0.0003546906726749324
381,0.00017308734406388295
382,0.001191446765634951
383,2.9733049313710057e-06
384,0.0005532210894467234
385,0.0005714983631677635
386,7.497896083788012e-05
387,0.0002911811096293796
388,0.0007614911315870269
389,4.103652674137912e-05
390,0.0003838655161627374
391,5.685252695326677e-07
392,0.00013156207399153496
393,0.000547856580069551
394,3.1415553456144058e-06
395,0.00014441838995066266
396,8.501664371836595e-05
397,1.908131747012838e-06
398,9.029393795572882e-05
399,1.023267977749747e-08
400,1.1143203537290275e-05
401,3.0276088241553436e-08
402,2.3968111542789255e-05
403,1.338576040938841e-05
404,0.08808239838575292
405,5.5186167530140405e-05
406,0.008492317517317887
407,0.0008422704432625531
408,3.1415553456144058e-06
409,0.0009623158115457777
410,2.3269273721879205e-05
411,1.877947494481695e-05
412,0.0005362917237539239
413,0.0004027514434792164
414,2.0224717449665377e-08
415,1.952262085065801e-09
416,0.0012650155454162304
417,0.0011083299985538593
418,4.1471611398273066e-08
419,1.5776097033307967e-07
420,0.00019303132999108543
421,0.0007914619534130694
422,0.000547856580069551
423,3.3869257869940447e-08
424,0.00016030800285650958
425,1.1956434768822521e-08
